pid,punter,pgro,pnet,ptb,pr,pry,pfc
563799,SL-0150,36,36,0,MT-0550,0,1
563875,MK-0760,48,25,0,TH-1850,23,0
563902,PM-0300,33,33,0,,0,0
563906,MK-0760,53,33,1,,0,0
563910,PM-0300,45,40,0,PA-0100,5,0
563928,PM-0300,39,39,0,PA-0100,0,1
563992,BA-0850,54,51,0,DM-1200,3,0
563996,DC-3200,-25,-25,0,,0,0
564001,BA-0850,41,5,0,DM-1200,36,0
564010,BA-0850,47,47,0,,0,0
564017,DC-3200,31,31,0,WB-0700,0,1
564031,BA-0850,58,58,0,,0,0
564040,DC-3200,47,47,0,WB-0700,0,1
564044,BA-0850,52,37,0,DM-1200,15,0
564060,BA-0850,52,48,0,DM-1200,4,0
564067,DC-3200,43,43,0,,0,0
564081,DC-3200,32,32,0,,0,0
564087,BA-0850,49,49,0,DM-1200,0,0
564093,DC-3200,37,37,0,WB-0700,0,1
564097,BA-0850,53,40,0,DM-1200,13,0
564101,DC-3200,40,20,1,,0,0
564105,BA-0850,47,38,0,DM-1200,9,0
564113,DC-3200,28,28,0,WB-0700,0,1
564125,BA-0850,53,53,0,DM-1200,0,1
564129,DC-3200,58,58,0,WB-0700,0,0
564138,BA-0850,50,30,1,,0,0
564143,DC-3200,47,27,1,,0,0
564170,MK-1200,54,45,0,JK-1000,9,0
564175,RM-0400,33,33,0,,0,0
564184,RM-0400,48,20,0,EP-0050,28,0
564189,MK-1200,59,59,0,JK-1000,0,1
564193,RM-0400,42,35,0,EP-0050,7,0
564223,MK-1200,34,34,0,,0,0
564258,RM-0400,35,35,0,EP-0050,0,1
564271,MK-1200,35,35,0,,0,0
564278,RM-0400,84,64,1,,0,0
564282,MK-1200,57,57,0,,0,0
564287,RM-0400,43,41,0,EP-0050,2,0
564294,MK-1200,34,34,0,,0,0
564314,MK-1200,53,53,0,KW-2100,0,1
564318,RM-0400,54,34,1,,0,0
564359,BK-0700,31,31,0,AB-3500,0,1
564365,ZM-0100,51,39,0,DR-1200,12,0
564369,BK-0700,55,55,0,,0,0
564378,ZM-0100,46,41,0,DR-1200,5,0
564383,BK-0700,40,33,0,AB-3500,7,0
564405,ZM-0100,41,41,0,DR-1200,0,1
564409,BK-0700,48,48,0,AB-3500,0,1
564413,ZM-0100,47,37,0,DR-1200,10,0
564429,ZM-0100,42,42,0,,0,0
564439,BK-0700,34,34,0,AB-3500,0,1
564445,ZM-0100,43,39,0,DR-1200,4,0
564462,ZM-0100,39,12,0,DR-1200,27,0
564485,MB-3000,56,55,0,DS-3300,1,0
564490,TM-3300,54,46,0,HD-0300,8,0
564540,MB-3000,44,24,1,,0,0
564555,MB-3000,40,40,0,DS-3300,0,0
564562,TM-3300,61,48,0,HD-0300,13,0
564586,MB-3000,44,43,0,DS-3300,1,0
564591,MB-3000,51,51,0,,0,0
564602,TM-3300,33,33,0,,0,0
564609,MB-3000,46,41,0,DS-3300,5,0
564644,BN-0700,36,36,0,,0,0
564649,JR-3700,69,59,0,TG-0900,10,0
564653,BN-0700,56,34,0,GT-0100,22,0
564657,JR-3700,55,55,0,TG-0900,0,1
564662,BN-0700,57,45,0,GT-0100,12,0
564709,JR-3700,42,42,0,JT-1800,0,0
564713,JR-3700,32,32,0,TG-0900,0,1
564720,BN-0700,46,46,0,GT-0100,0,0
564740,BN-0700,44,30,0,GT-0100,14,0
564799,JL-2250,36,28,0,MS-3900,8,0
564821,SM-0650,33,33,0,,0,0
564825,JL-2250,40,41,0,MS-3900,-1,0
564831,SM-0650,55,44,0,MS-1300,11,0
564835,JL-2250,42,32,0,MS-3900,10,0
564860,JL-2250,39,31,0,MS-3900,8,0
564902,SM-0650,29,29,0,,0,0
564922,JL-2250,54,43,0,MS-3900,11,0
564928,SM-0650,35,35,0,,0,0
564946,TM-0800,51,51,0,KW-1800,0,1
564950,AL-0500,56,47,0,JR-3270,9,0
564957,TM-0800,38,38,0,KW-1800,0,1
564988,AL-0500,43,23,1,,0,0
565001,TM-0800,45,45,0,,0,0
565006,AL-0500,41,41,0,JR-3270,0,1
565049,TM-0800,45,38,0,KW-1800,7,0
565054,AL-0500,50,34,0,RC-1500,16,0
565079,TM-0800,49,48,0,KW-1800,1,0
565084,AL-0500,46,46,0,RC-1500,0,1
565105,TM-0800,49,49,0,KW-1800,0,1
565130,JH-3230,49,29,1,,0,0
565141,DZ-0100,27,27,0,TA-1050,0,1
565215,DZ-0100,57,56,0,TA-1050,1,0
565227,JH-3230,43,43,0,,0,0
565270,DZ-0100,44,44,0,,0,0
565274,JH-3230,55,54,0,PP-0400,1,0
565278,DZ-0100,59,39,1,,0,0
565308,CJ-2100,48,50,0,RR-0130,-2,0
565347,SW-0500,60,46,0,DH-1800,14,0
565374,CJ-2100,30,30,0,RR-0130,0,0
565380,CJ-2100,56,48,0,RR-0130,8,0
565391,SW-0500,53,33,1,,0,0
565399,CJ-2100,34,34,0,TM-1200,0,0
565438,CJ-2100,53,39,0,RR-0130,14,0
565442,SW-0500,51,46,0,DH-1800,5,0
565447,CJ-2100,47,47,0,RR-0130,0,1
565502,DJ-2800,34,34,0,CT-1220,0,1
565514,DJ-2800,40,20,1,,0,0
565521,SR-0800,47,47,0,DJ-0950,0,1
565531,DJ-2800,52,47,0,CT-1220,5,0
565536,SR-0800,45,45,0,,0,0
565548,SR-0800,34,34,0,,0,0
565596,DJ-2800,61,52,0,SM-3600,9,0
565624,DJ-2800,36,36,0,,0,0
565644,DJ-2800,31,31,0,SM-3600,0,1
565667,SL-0400,48,48,0,,0,0
565675,MS-0600,46,46,0,,0,0
565714,MS-0600,43,43,0,KM-0450,0,1
565770,MS-0600,43,36,0,KM-0450,7,0
565787,MS-0600,61,52,0,KM-0450,9,0
565796,SL-0400,58,53,0,ER-0500,5,0
565803,MS-0600,57,52,0,KM-0450,5,0
565810,SL-0400,29,29,0,ER-0500,0,1
565814,MS-0600,37,37,0,,0,0
565837,RM-0400,51,51,0,,0,0
565841,RA-0850,49,49,0,KW-2100,0,1
565866,RA-0850,60,40,1,,0,0
565870,RM-0400,42,32,0,JE-0100,10,0
565876,RA-0850,44,44,0,,0,0
565887,RM-0400,21,21,0,JE-0100,0,1
565891,RA-0850,50,50,0,KW-2100,0,1
565896,RM-0400,49,32,0,JE-0100,17,0
565906,RM-0400,55,55,0,JE-0100,0,0
565910,RA-0850,56,56,0,,0,0
565914,RM-0400,53,36,0,JE-0100,17,0
565928,RM-0400,36,36,0,,0,0
565932,RA-0850,51,51,0,,0,0
565950,RA-0850,54,51,0,KW-2100,3,0
565954,RM-0400,51,38,0,JE-0100,13,0
565958,RA-0850,32,32,0,,0,0
565973,RA-0850,49,45,0,KW-2100,4,0
565978,RM-0400,41,26,0,JE-0100,15,0
565982,RA-0850,43,23,1,,0,0
565994,RA-0850,26,26,0,,0,0
566025,DC-3200,48,26,0,DH-1800,22,0
566038,DC-3200,48,48,0,,0,0
566042,CJ-2100,62,42,0,DM-1200,20,0
566046,DC-3200,41,41,0,DH-1800,0,1
566051,CJ-2100,53,38,0,DM-1200,15,0
566057,DC-3200,38,38,0,DH-1800,0,1
566067,CJ-2100,36,36,0,DM-1200,0,1
566128,DC-3200,25,25,0,DH-1800,0,1
566133,CJ-2100,49,43,0,DM-1200,6,0
566139,DC-3200,65,45,1,,0,0
566164,DC-3200,42,42,0,,0,0
566184,JH-3230,63,63,0,,0,0
566190,MB-3000,50,50,0,TA-1050,0,1
566196,JH-3230,47,47,0,,0,0
566229,MB-3000,50,50,0,TA-1050,0,0
566235,JH-3230,44,40,0,HD-0300,4,0
566254,JH-3230,48,48,0,HD-0300,0,0
566258,MB-3000,56,57,0,TA-1050,-1,0
566264,JH-3230,39,39,0,HD-0300,0,1
566270,MB-3000,45,43,0,TA-1050,2,0
566274,JH-3230,57,57,0,HD-0300,0,1
566279,MB-3000,54,49,0,TA-1050,5,0
566292,MB-3000,63,63,0,,0,0
566350,DJ-2800,38,38,0,,0,0
566386,DJ-2800,45,48,0,ER-0500,-3,0
566413,DJ-2800,51,43,0,ER-0500,8,0
566451,MS-0600,40,40,0,,0,0
566560,SL-0400,46,46,0,DR-1200,0,0
566564,BK-0700,50,46,0,KM-0450,4,0
566588,SL-0400,42,22,1,,0,0
566593,BK-0700,45,45,0,,0,0
566603,BK-0700,39,39,0,KM-0450,0,1
566607,SL-0400,61,57,0,DR-1200,4,0
566611,BK-0700,48,48,0,,0,0
566622,BK-0700,50,46,0,KM-0450,4,0
566627,SL-0400,45,37,0,DR-1200,8,0
566631,BK-0700,54,49,0,KM-0450,5,0
566638,SL-0400,53,47,0,DR-1200,6,0
566650,SL-0400,39,39,0,,0,0
566672,SL-0400,52,52,0,,0,0
566676,BK-0700,47,46,0,KM-0450,1,0
566690,BK-0700,49,49,0,KM-0450,0,0
566764,BF-0300,25,25,0,,0,0
566768,PM-0300,60,40,1,,0,0
566775,BF-0300,43,34,0,DB-6100,9,0
566781,PM-0300,47,27,1,,0,0
566785,BF-0300,49,49,0,,0,0
566817,BF-0300,53,46,0,TH-1850,7,0
566821,PM-0300,51,51,0,,0,0
566835,PM-0300,48,48,0,,0,0
566862,BF-0300,38,38,0,TH-1850,0,1
566901,BN-0700,46,46,0,,0,0
566907,SP-1620,55,43,0,TG-0900,12,0
566914,BN-0700,62,42,1,,0,0
566931,BN-0700,59,40,0,LM-1100,19,0
566936,SP-1620,44,36,0,TG-0900,8,0
566943,BN-0700,39,39,0,,0,1
566951,SP-1620,35,35,0,TG-0900,0,1
567011,BN-0700,51,51,0,,0,1
567088,SK-0600,48,30,0,TB-1060,18,0
567095,SL-0150,39,39,0,TD-1800,0,1
567100,SK-0600,56,48,0,TB-1060,8,0
567107,SL-0150,49,27,0,TD-1800,22,0
567111,SK-0600,45,45,0,,0,0
567122,SL-0150,29,29,0,TD-1800,0,1
567126,SK-0600,50,50,0,TB-1060,0,0
567130,SL-0150,36,36,0,,0,0
567153,SL-0150,53,33,1,,0,0
567175,SL-0150,39,39,0,TD-1800,0,0
567187,SK-0600,43,42,0,TB-1060,1,0
567191,SL-0150,40,19,0,TD-1800,21,0
567208,SL-0150,51,31,1,,0,0
567217,SK-0600,49,49,0,,0,0
567250,SR-0800,25,25,0,,0,0
567255,TM-0800,51,48,0,CT-1220,3,0
567259,SR-0800,43,32,0,JR-3270,11,0
567270,SR-0800,23,23,0,RC-1500,0,1
567286,SR-0800,48,48,0,,0,0
567317,SR-0800,45,45,0,NP-0100,0,1
567321,TM-0800,47,41,0,CT-1220,6,0
567369,TM-0800,23,23,0,,0,0
567407,JL-2250,54,54,0,,0,0
567416,AP-1800,48,48,0,MS-1300,0,1
567424,JL-2250,51,51,0,,0,0
567437,JL-2250,65,45,1,,0,0
567483,AP-1800,26,26,0,,0,0
567492,AP-1800,37,37,0,MS-1300,0,1
567570,MK-1200,41,41,0,,0,0
567597,MK-1200,31,31,0,,0,0
567613,MK-1200,46,46,0,DS-3300,0,1
567622,TM-3300,47,47,0,,0,0
567627,MK-1200,47,49,0,DS-3300,-2,0
567666,TM-3300,35,35,0,,0,0
567672,MK-1200,42,42,0,DS-3300,0,1
567686,TM-3300,47,45,0,EP-0050,2,0
567691,MK-1200,36,36,0,,0,0
567697,TM-3300,46,48,0,EP-0050,-2,0
567720,SM-0650,56,51,0,PP-0400,5,0
567726,DZ-0100,42,32,0,MS-3900,10,0
567746,DZ-0100,36,36,0,MS-3900,0,1
567750,SM-0650,47,47,0,PP-0400,0,0
567790,DZ-0100,48,40,0,MS-3900,8,0
567799,DZ-0100,52,58,0,MS-3900,-6,0
567811,SM-0650,52,52,0,PP-0400,0,1
567832,SM-0650,48,48,0,PP-0400,0,1
567860,DZ-0100,36,36,0,,0,0
567864,SM-0650,58,53,0,PP-0400,5,0
567886,BA-0850,48,18,0,PA-0100,30,0
567901,BA-0850,44,44,0,PA-0100,0,1
567905,MK-0760,43,43,0,,0,0
567916,BA-0850,25,25,0,PA-0100,0,1
567922,MK-0760,58,53,0,WB-0700,5,0
567950,BA-0850,51,51,0,UY-0100,0,0
567982,BA-0850,57,57,0,,0,0
567986,MK-0760,47,47,0,,0,0
567991,BA-0850,32,32,0,,0,0
568004,BA-0850,41,38,0,PA-0100,3,0
568019,BA-0850,51,51,0,PA-0100,0,0
568034,MK-0760,44,24,1,,0,0
568075,BC-2000,32,32,0,RR-0130,0,1
568079,SW-0500,44,40,0,TH-1900,4,0
568083,BC-2000,53,46,0,RR-0130,7,0
568087,SW-0500,46,32,0,TH-1900,14,0
568099,SW-0500,41,41,0,TH-1900,0,1
568104,BC-2000,41,35,0,RR-0130,6,0
568116,BC-2000,40,40,0,RR-0130,0,1
568146,SW-0500,50,28,0,TH-1900,22,0
568196,SW-0500,50,-31,0,TH-1900,81,0
568210,BC-2000,44,44,0,JJ-2000,0,1
568241,AL-0500,57,24,0,GT-0100,33,0
568245,JR-3700,-18,-18,0,,0,0
568267,AL-0500,60,40,1,,0,0
568272,JR-3700,37,37,0,KW-1800,0,1
568276,AL-0500,46,48,0,GT-0100,-2,0
568286,JR-3700,33,33,0,,0,0
568309,AL-0500,33,33,0,GT-0100,0,1
568319,JR-3700,42,42,0,,0,0
568382,JR-3700,58,58,0,KW-1800,0,0
568399,ZM-0100,45,39,0,AJ-1200,6,0
568403,KH-2600,48,8,0,AB-3500,40,0
568417,KH-2600,55,55,0,,0,0
568436,ZM-0100,49,35,0,BT-0300,14,0
568450,ZM-0100,43,37,0,BT-0300,6,0
568457,KH-2600,43,43,0,AB-3500,0,1
568465,ZM-0100,38,38,0,BT-0300,0,1
568469,KH-2600,38,41,0,AB-3500,-3,0
568492,KH-2600,41,41,0,RW-1800,0,1
568497,ZM-0100,52,50,0,BT-0300,2,0
568511,ZM-0100,48,48,0,BT-0300,0,1
568518,KH-2600,40,40,0,AB-3500,0,1
568522,ZM-0100,51,47,0,BT-0300,4,0
568557,KH-2600,61,41,1,,0,0
568569,DC-3200,37,37,0,DJ-0950,0,0
568586,DJ-2800,37,37,0,,0,0
568592,DC-3200,34,34,0,DJ-0950,0,1
568605,DC-3200,49,41,0,DJ-0950,8,0
568620,DJ-2800,37,30,0,DM-1200,7,0
568651,DJ-2800,41,41,0,,0,0
568665,DJ-2800,33,28,0,DM-1200,5,0
568671,DC-3200,53,47,0,DJ-0950,6,0
568689,DC-3200,45,45,0,,0,0
568755,RA-0850,39,39,0,,0,0
568770,RA-0850,42,42,0,EP-0050,0,1
568790,RA-0850,47,35,0,EP-0050,12,0
568845,MK-1200,57,44,0,JE-0100,13,0
568858,MK-1200,52,36,0,JE-0100,16,0
568895,MK-1200,40,40,0,JE-0100,0,1
568945,DZ-0100,52,34,0,DS-3300,18,0
568953,TM-3300,47,47,0,PP-0400,0,1
568962,DZ-0100,25,25,0,DS-3300,0,1
568966,TM-3300,53,46,0,PP-0400,7,0
568971,DZ-0100,28,28,0,DS-3300,0,1
568975,TM-3300,40,40,0,,0,0
568979,DZ-0100,51,23,0,DS-3300,28,0
568992,DZ-0100,39,39,0,,0,0
568996,TM-3300,58,50,0,PP-0400,8,0
569004,DZ-0100,28,28,0,,0,0
569022,DZ-0100,60,40,1,,0,0
569036,DZ-0100,43,22,0,DS-3300,21,0
569082,BK-0700,42,35,0,ER-0500,7,0
569095,BK-0700,63,63,0,,0,0
569103,MS-0600,31,31,0,DR-1200,0,1
569120,MS-0600,60,47,0,DR-1200,13,0
569164,MS-0600,23,23,0,,0,0
569193,BK-0700,35,35,0,,0,0
569197,MS-0600,49,49,0,,0,0
569218,MS-0600,49,48,0,DR-1200,1,0
569256,TM-0800,38,38,0,BT-0300,0,1
569260,KH-2600,46,46,0,JR-3270,0,1
569264,TM-0800,55,55,0,,0,0
569282,TM-0800,37,37,0,,0,0
569303,KH-2600,55,55,0,,0,0
569338,KH-2600,30,30,0,RC-1500,0,1
569425,SK-0600,46,46,0,,0,0
569430,SL-0400,58,58,0,,0,0
569434,SK-0600,51,40,0,KM-0450,11,0
569450,SK-0600,56,49,0,KM-0450,7,0
569455,SL-0400,59,48,0,TD-1800,11,0
569481,SL-0400,58,-24,0,TD-1800,82,0
569508,SL-0400,40,40,0,TD-1800,0,1
569516,SK-0600,41,41,0,KM-0450,0,1
569525,SL-0400,37,37,0,,0,0
569583,SL-0150,56,54,0,MS-1300,2,0
569587,JL-2250,45,45,0,TB-1060,0,1
569599,JL-2250,50,58,0,TB-1060,-8,0
569644,JL-2250,55,55,0,TB-1060,0,0
569677,SL-0150,37,37,0,MS-1300,0,1
569681,JL-2250,57,29,0,TB-1060,28,0
569691,JL-2250,38,38,0,DB-1800,0,1
569703,SL-0150,44,44,0,MS-1300,0,0
569723,SL-0150,50,50,0,MS-1300,0,1
569727,JL-2250,44,44,0,TB-1060,0,1
569733,SL-0150,47,47,0,MS-1300,0,1
569737,JL-2250,35,35,0,TB-1060,0,1
569766,SW-0500,42,42,0,TG-0900,0,1
569770,BN-0700,49,49,0,RR-0130,0,0
569774,SW-0500,56,44,0,TG-0900,12,0
569792,SW-0500,32,32,0,RB-3100,0,0
569796,SW-0500,47,47,0,TG-0900,0,1
569822,SW-0500,37,37,0,,0,0
569872,SW-0500,31,31,0,TG-0900,0,1
569905,BN-0700,48,28,1,,0,0
569917,JH-3230,45,45,0,DH-1800,0,0
569936,JH-3230,45,44,0,DH-1800,1,0
569950,JH-3230,43,40,0,CB-1130,3,0
569967,JH-3230,48,48,0,CB-1130,0,1
569973,CJ-2100,49,49,0,,0,0
569977,JH-3230,57,45,0,CB-1130,12,0
569981,CJ-2100,40,40,0,,0,0
570024,CJ-2100,51,31,1,,0,0
570053,CJ-2100,55,45,0,TA-1050,10,0
570077,SM-0650,53,33,1,,0,0
570085,SR-0800,42,42,0,MS-3900,0,1
570104,SR-0800,60,51,0,MS-3900,9,0
570131,SM-0650,54,47,0,CT-1220,7,0
570169,SM-0650,51,47,0,CT-1220,4,0
570177,SR-0800,31,31,0,MS-3900,0,1
570185,SM-0650,35,35,0,,0,0
570190,SR-0800,63,54,0,MS-3900,9,0
570194,SM-0650,72,52,1,,0,0
570214,SR-0800,35,35,0,,0,0
570245,SM-0650,50,30,1,,0,0
570271,BF-0300,50,43,0,HD-0300,7,0
570341,MB-3000,30,30,0,,0,0
570351,MB-3000,36,36,0,MT-0550,0,1
570356,BF-0300,53,54,0,HD-0300,-1,0
570377,BF-0300,56,43,0,HD-0300,13,0
570410,JR-3700,48,51,0,WB-0700,-3,0
570414,BA-0850,45,44,0,GT-0100,1,0
570427,BA-0850,43,30,0,GT-0100,13,0
570434,JR-3700,20,20,0,,0,0
570438,BA-0850,42,34,0,GT-0100,8,0
570451,BA-0850,41,30,0,GT-0100,11,0
570467,BA-0850,40,40,0,GT-0100,0,1
570509,BA-0850,40,40,0,,0,0
570520,JR-3700,54,54,0,WB-0700,0,0
570524,BA-0850,48,48,0,GT-0100,0,1
570544,JR-3700,18,18,0,,0,0
570591,AL-0500,47,47,0,TH-1850,0,1
570595,PM-0300,52,52,0,,0,0
570610,PM-0300,51,37,0,KW-1800,14,0
570614,AL-0500,24,24,0,TH-1850,0,1
570620,PM-0300,46,46,0,KW-1800,0,1
570625,AL-0500,56,44,0,TH-1850,12,0
570643,AL-0500,43,39,0,TH-1850,4,0
570652,PM-0300,43,43,0,KW-1800,0,1
570660,AL-0500,36,36,0,,0,0
570679,AL-0500,37,37,0,TH-1850,0,1
570694,AL-0500,62,42,1,,0,0
570750,SP-1620,57,55,0,JK-1000,2,0
570754,RQ-0050,41,41,0,JL-1200,0,1
570758,SP-1620,61,41,1,,0,0
570767,RQ-0050,42,42,0,,0,0
570807,RQ-0050,44,44,0,,0,0
570811,SP-1620,47,35,0,JK-1000,12,0
570826,SP-1620,66,46,1,,0,0
570869,SP-1620,47,27,1,,0,0
570874,RQ-0050,41,38,0,JL-1200,3,0
570898,SP-1620,45,41,0,JK-1000,4,0
570902,RQ-0050,43,43,0,JL-1200,0,1
570913,SP-1620,34,34,0,JK-1000,0,1
570918,RQ-0050,43,42,0,JL-1200,1,0
570930,RQ-0050,40,40,0,,0,0
570961,ZM-0100,38,38,0,DH-2700,0,1
570985,AP-1800,39,35,0,AB-3500,4,0
571003,AP-1800,54,54,0,,0,0
571009,ZM-0100,21,21,0,,0,0
571013,AP-1800,59,59,0,,0,0
571042,AP-1800,34,30,0,AB-3500,4,0
571051,AP-1800,48,48,0,AB-3500,0,1
571093,AP-1800,48,48,0,,0,0
571102,MK-0760,57,37,0,TH-1900,20,0
571120,MK-0760,51,51,0,TH-1900,0,1
571125,BC-2000,37,37,0,PA-0100,0,1
571129,MK-0760,52,44,0,TH-1900,8,0
571146,MK-0760,45,25,1,,0,0
571174,MK-0760,44,44,0,,0,0
571207,MK-0760,66,60,0,TH-1900,6,0
571269,JH-3230,34,34,0,KW-1800,0,1
571288,AL-0500,60,47,0,TA-1050,13,0
571295,JH-3230,36,36,0,,0,0
571301,AL-0500,57,63,0,TA-1050,-6,0
571311,JH-3230,52,32,1,,0,0
571340,JH-3230,44,44,0,KW-1800,0,1
571348,JH-3230,32,32,0,KW-1800,0,1
571367,JH-3230,45,45,0,KW-1800,0,1
571371,AL-0500,54,54,0,TA-1050,0,0
571376,JH-3230,49,28,0,KW-1800,21,0
571380,AL-0500,48,34,0,TA-1050,14,0
571384,JH-3230,60,60,0,,0,0
571388,AL-0500,59,50,0,TA-1050,9,0
571394,JH-3230,22,22,0,,0,0
571398,AL-0500,49,51,0,TA-1050,-2,0
571408,JH-3230,57,57,0,KW-1800,0,1
571430,JH-3230,59,59,0,,0,0
571434,AL-0500,56,56,0,TA-1050,0,1
571445,SM-0650,43,32,0,DH-2700,11,0
571493,AP-1800,40,-17,0,MS-3900,57,0
571507,AP-1800,33,33,0,,0,0
571515,AP-1800,52,52,0,,0,0
571530,AP-1800,35,35,0,,0,0
571534,SM-0650,57,37,1,,0,0
571547,SM-0650,50,44,0,DH-2700,6,0
571571,AP-1800,41,41,0,MS-3900,0,1
571620,PM-0300,47,37,0,AS-0150,10,0
571636,PM-0300,60,40,1,,0,0
571644,BA-0850,49,42,0,TH-1850,7,0
571668,BA-0850,61,52,0,TH-1850,9,0
571680,BA-0850,49,49,0,TH-1850,0,0
571698,BA-0850,47,47,0,,0,0
571707,BA-0850,39,38,0,TH-1850,1,0
571715,BA-0850,45,43,0,TH-1850,2,0
571755,PM-0300,31,31,0,,0,0
571781,SL-0400,43,31,0,GT-0100,12,0
571802,JR-3700,49,49,0,,0,0
571817,JR-3700,60,40,1,,0,0
571843,JR-3700,39,39,0,KM-0450,0,1
571863,JR-3700,52,51,0,KM-0450,1,0
571872,SL-0400,27,27,0,,0,0
571879,JR-3700,44,44,0,KM-0450,0,1
571893,SL-0400,48,48,0,GT-0100,0,0
571915,SL-0400,46,30,0,GT-0100,16,0
571933,SL-0400,32,32,0,GT-0100,0,1
571941,SL-0400,60,40,1,,0,0
571946,JR-3700,34,34,0,KM-0450,0,1
571956,SL-0400,61,29,0,GT-0100,32,0
571970,SL-0150,59,49,0,BT-0300,10,0
571979,KH-2600,34,34,0,DB-1800,0,1
572029,SL-0150,42,37,0,BT-0300,5,0
572033,KH-2600,37,37,0,DB-1800,0,1
572058,SL-0150,34,34,0,BT-0300,0,1
572062,KH-2600,41,34,0,TB-1060,7,0
572089,SL-0150,51,51,0,BT-0300,0,1
572097,KH-2600,43,43,0,,0,0
572120,SL-0150,28,28,0,,0,0
572140,SK-0600,53,45,0,JL-1200,8,0
572166,SK-0600,44,44,0,JL-1200,0,1
572180,SP-1620,38,39,0,TD-1800,-1,0
572184,SK-0600,53,44,0,JL-1200,9,0
572203,SK-0600,51,40,0,JL-1200,11,0
572208,SP-1620,54,49,0,TD-1800,5,0
572212,SK-0600,40,34,0,JL-1200,6,0
572218,SP-1620,23,23,0,TD-1800,0,1
572229,SP-1620,39,39,0,,0,0
572234,SK-0600,44,44,0,JL-1200,0,1
572246,SP-1620,47,27,1,,0,0
572257,SP-1620,59,49,0,TD-1800,10,0
572278,SK-0600,46,46,0,JL-1200,0,1
572301,SP-1620,29,29,0,,0,0
572311,SP-1620,57,40,0,TD-1800,17,0
572339,ZM-0100,38,-30,0,MS-1300,68,0
572358,JL-2250,37,37,0,AB-3500,0,1
572362,ZM-0100,33,33,0,MS-1300,0,1
572366,JL-2250,57,57,0,AB-3500,0,1
572371,ZM-0100,30,30,0,,0,0
572433,ZM-0100,42,42,0,MS-1300,0,1
572437,JL-2250,37,27,0,AB-3500,10,0
572474,JL-2250,36,36,0,AB-3500,0,1
572491,DZ-0100,59,47,0,EP-0050,12,0
572498,MK-1200,36,36,0,,0,0
572515,DZ-0100,55,45,0,EP-0050,10,0
572521,MK-1200,32,32,0,PP-0400,0,1
572525,DZ-0100,37,37,0,,0,0
572534,MK-1200,47,27,1,,0,0
572540,DZ-0100,24,24,0,EP-0050,0,1
572547,MK-1200,38,38,0,,0,0
572551,DZ-0100,51,51,0,,0,0
572571,DZ-0100,52,52,0,EP-0050,0,1
572581,MK-1200,35,35,0,,0,0
572601,MK-1200,40,40,0,,0,0
572630,MK-1200,52,32,1,,0,0
572638,DZ-0100,42,42,0,,0,0
572647,MK-1200,42,37,0,PP-0400,5,0
572667,DC-3200,56,13,0,RR-0130,43,0
572672,SW-0500,44,33,0,DM-1200,11,0
572677,DC-3200,30,30,0,RR-0130,0,0
572684,SW-0500,45,45,0,,0,0
572713,DC-3200,35,35,0,RR-0130,0,1
572725,SW-0500,45,37,0,DM-1200,8,0
572747,SW-0500,40,40,0,,0,0
572757,SW-0500,55,35,1,,0,0
572762,DC-3200,48,37,0,RR-0130,11,0
572772,SW-0500,56,43,0,DM-1200,13,0
572776,DC-3200,54,43,0,RR-0130,11,0
572781,SW-0500,59,-30,0,DM-1200,89,0
572790,SW-0500,55,35,1,,0,0
572843,RQ-0050,53,53,0,,0,0
572874,BK-0700,53,48,0,JK-1000,5,0
572902,BK-0700,39,39,0,JK-1000,0,1
572920,BK-0700,50,48,0,JK-1000,2,0
572924,RQ-0050,52,52,0,DR-1200,0,1
572931,BK-0700,28,28,0,JK-1000,0,1
572935,RQ-0050,56,21,0,DR-1200,35,0
572939,BK-0700,34,34,0,,0,0
572947,RQ-0050,47,46,0,DR-1200,1,0
572952,BK-0700,54,54,0,,0,0
572964,BK-0700,35,35,0,JK-1000,0,1
572991,RQ-0050,37,37,0,DR-1200,0,1
573002,CJ-2100,33,33,0,,0,0
573006,MS-0600,32,32,0,,0,0
573010,CJ-2100,51,39,0,ER-0500,12,0
573022,CJ-2100,46,46,0,ER-0500,0,1
573029,MS-0600,34,34,0,DH-1800,0,1
573048,MS-0600,42,4,0,DH-1800,38,0
573103,CJ-2100,29,29,0,ER-0500,0,1
573127,CJ-2100,44,24,1,,0,0
573155,MS-0600,51,51,0,,0,0
573164,SR-0800,51,42,0,PA-0100,9,0
573169,MK-0760,38,38,0,,0,0
573173,SR-0800,-6,-11,0,,0,0
573180,SR-0800,43,43,0,PA-0100,0,1
573221,MK-0760,45,25,1,,0,0
573235,MK-0760,46,35,0,CT-1220,11,0
573239,SR-0800,42,42,0,JF-2600,0,1
573250,MK-0760,46,46,0,CT-1220,0,0
573255,SR-0800,39,30,0,JF-2600,9,0
573259,MK-0760,44,44,0,,0,0
573283,MK-0760,47,47,0,,0,0
573289,SR-0800,27,27,0,PA-0100,0,1
573294,MK-0760,48,48,0,,0,0
573299,SR-0800,44,38,0,JF-2600,6,0
573322,SR-0800,34,34,0,,0,0
573328,DJ-2800,47,47,0,TH-1900,0,0
573375,BC-2000,60,39,0,DJ-0950,21,0
573407,DJ-2800,42,22,1,,0,0
573416,BC-2000,32,32,0,DJ-0950,0,1
573438,DJ-2800,54,34,1,,0,0
573452,DJ-2800,48,48,0,TH-1900,0,0
