pid,fgxp,fkicker,dist,good
140386,FG,TD-2400,46,1
140410,XP,MS-5200,20,1
140427,FG,MS-5200,37,1
140473,XP,SJ-0300,20,1
140496,FG,PD-0200,52,1
140571,XP,PD-0200,20,1
140598,FG,PD-0200,32,1
140616,XP,BC-3000,20,1
140668,XP,DA-0300,20,1
140698,FG,BC-3000,51,1
140721,XP,BC-3000,20,1
140726,XP,DA-0300,20,1
140735,FG,BC-3000,22,1
140760,XP,DA-0300,20,1
140769,FG,BC-3000,28,1
140789,FG,JR-1100,24,1
140817,XP,JE-0200,20,1
140833,FG,JR-1100,26,1
140901,XP,JE-0200,20,1
140931,FG,JE-0200,47,1
140950,XP,RL-1300,20,1
140962,XP,RL-1300,20,1
140970,XP,MA-0700,20,1
140985,XP,MA-0700,20,1
141001,XP,RL-1300,20,1
141023,XP,RL-1300,20,1
141035,FG,RL-1300,50,1
141062,XP,MA-0700,20,1
141071,XP,MA-0700,20,1
141082,FG,MA-0700,34,1
141090,FG,RL-1300,41,1
141103,FG,MA-0700,31,1
141116,FG,MA-0700,48,0
141144,FG,JK-0200,29,1
141154,XP,MV-0100,20,1
141168,FG,MV-0100,39,1
141187,FG,MV-0100,22,1
141195,XP,JK-0200,20,1
141209,XP,JK-0200,20,1
141242,FG,JK-0200,23,1
141269,XP,MV-0100,20,1
141284,FG,JK-0200,47,1
141295,XP,OM-0100,20,1
141312,FG,OM-0100,51,1
141333,FG,SM-0600,20,1
141399,XP,SM-0600,20,1
141412,XP,OM-0100,20,1
141422,FG,SM-0600,31,0
141443,XP,OM-0100,20,1
141458,FG,AV-0400,42,0
141461,XP,AV-0400,20,1
141473,FG,BC-2300,22,1
141508,FG,BC-2300,47,0
141538,FG,BC-2300,49,0
141550,FG,AV-0400,28,1
141569,XP,AV-0400,20,1
141582,FG,BC-2300,34,1
141635,FG,JC-0900,38,0
141645,FG,JC-0900,50,1
141681,FG,PE-0100,28,1
141705,FG,JC-0900,30,1
141713,XP,JC-0900,20,1
141743,FG,PE-0100,31,1
141759,XP,JC-0900,20,1
141774,XP,PE-0100,20,1
141794,FG,RL-0900,44,1
141822,XP,DB-3900,20,1
141835,FG,DB-3900,27,1
141851,FG,DB-3900,33,1
141864,XP,DB-3900,20,1
141887,XP,DB-3900,20,1
141896,FG,DB-3900,50,0
141922,FG,DB-3900,43,1
141941,XP,GA-0300,20,1
141952,XP,GA-0300,20,1
141995,XP,GA-0300,20,1
142004,FG,KB-2300,29,1
142013,XP,KB-2300,20,1
142033,FG,GA-0300,33,1
142046,XP,GA-0300,20,1
142052,XP,GA-0300,20,1
142065,XP,KB-2300,20,1
142121,FG,JH-0500,33,1
142141,XP,MG-1200,20,1
142163,XP,JH-0500,20,1
142178,FG,JH-0500,51,1
142188,XP,MG-1200,20,1
142205,XP,MG-1200,20,1
142217,XP,MG-1200,20,1
142225,XP,MG-1200,20,1
142245,FG,OP-0200,38,0
142255,XP,JB-7100,20,1
142271,FG,JB-7100,27,1
142298,XP,JB-7100,20,1
142317,FG,OP-0200,42,1
142331,XP,OP-0200,20,1
142359,XP,OP-0200,20,0
142378,FG,OP-0200,33,1
142389,FG,JB-7100,37,1
142430,FG,JW-3300,28,1
142465,XP,JW-3300,20,1
142474,FG,JF-0900,60,0
142482,XP,JW-3300,20,1
142521,XP,JW-3300,20,1
142538,FG,JW-3300,38,1
142547,XP,JW-3300,20,1
142555,XP,JF-0900,20,1
142560,XP,JC-0900,20,1
142583,XP,JC-0900,20,1
142595,XP,JF-0900,20,1
142617,XP,JC-0900,20,1
142629,XP,JC-0900,20,1
142640,XP,JC-0900,20,1
142663,FG,JF-0900,28,1
142673,FG,JC-0900,42,1
142695,XP,JC-0900,20,1
142725,FG,RL-0900,20,1
142752,XP,RL-0900,20,1
142812,XP,JH-0500,20,1
142820,XP,RL-0900,20,1
142846,XP,RL-0900,20,1
142879,XP,GA-0300,20,1
142892,XP,GA-0300,20,1
142902,FG,GA-0300,40,1
142920,FG,GA-0300,32,1
142945,FG,JK-0200,53,1
142954,XP,GA-0300,20,1
143003,FG,GA-0300,34,1
143006,XP,JK-0200,20,1
143014,XP,GA-0300,20,1
143034,XP,JK-0200,20,1
143060,XP,MS-5200,20,1
143073,XP,SG-1100,20,1
143081,XP,SG-1100,20,1
143093,XP,SG-1100,20,1
143113,FG,SG-1100,44,1
143145,FG,SG-1100,37,1
143157,FG,MS-5200,25,1
143171,XP,SG-1100,20,1
143220,FG,PD-0200,46,0
143228,FG,SC-0700,44,1
143241,FG,SC-0700,50,1
143277,XP,SC-0700,20,1
143295,FG,PD-0200,46,1
143300,FG,SC-0700,43,0
143306,FG,PD-0200,42,1
143309,XP,SC-0700,20,1
143332,FG,SC-0700,42,1
143342,XP,PD-0200,20,1
143352,XP,PD-0200,20,1
143368,FG,SC-0700,32,1
143403,XP,JH-0900,20,1
143414,XP,BC-3000,20,1
143433,XP,BC-3000,20,1
143439,XP,BC-3000,20,1
143453,XP,BC-3000,20,1
143491,XP,BC-3000,20,1
143509,FG,BC-3000,23,1
143563,XP,KB-2300,20,1
143585,XP,KB-2300,20,1
143617,XP,DB-3900,20,1
143654,FG,DB-3900,39,1
143672,FG,DB-3900,30,1
143732,FG,AV-0400,25,1
143748,XP,OM-0100,20,1
143759,FG,OM-0100,23,1
143773,FG,AV-0400,30,1
143786,FG,OM-0100,34,1
143803,XP,AV-0400,20,1
143841,FG,OM-0100,35,0
143853,FG,OM-0100,35,0
143890,XP,AE-0700,20,1
143935,XP,JE-0200,20,1
143944,XP,AE-0700,20,1
143956,XP,AE-0700,20,1
143962,XP,AE-0700,20,1
143972,FG,JE-0200,46,1
143988,FG,JE-0200,46,1
144009,XP,JE-0200,20,1
144050,XP,DA-0300,20,1
144100,FG,BC-2300,39,1
144132,XP,BC-2300,20,1
144181,XP,DA-0300,20,1
144197,XP,OP-0200,20,1
144216,XP,MG-1200,20,1
144227,XP,OP-0200,20,1
144239,FG,OP-0200,31,0
144246,XP,OP-0200,20,1
144275,FG,OP-0200,50,0
144291,FG,OP-0200,39,0
144337,FG,OP-0200,27,1
144354,FG,JB-7100,50,0
144376,FG,PE-0100,50,1
144390,XP,JB-7100,20,1
144402,XP,JB-7100,20,1
144417,FG,PE-0100,35,1
144449,FG,JB-7100,45,1
144464,FG,PE-0100,40,1
144495,XP,JB-7100,20,1
144516,FG,RL-1300,33,1
144526,XP,JW-3300,20,1
144536,XP,JW-3300,20,1
144550,XP,RL-1300,20,1
144583,XP,JW-3300,20,1
144596,XP,RL-1300,20,1
144616,XP,JW-3300,20,1
144647,FG,JW-3300,39,1
144654,FG,JW-3300,43,1
144660,XP,RL-1300,20,1
144693,XP,MA-0700,20,1
144739,FG,MA-0700,37,1
144766,FG,MA-0700,50,0
144800,FG,SJ-0300,27,1
144809,XP,MA-0700,20,1
144818,XP,SJ-0300,20,1
144862,XP,TD-2400,20,1
144873,FG,OP-0200,45,0
144905,FG,TD-2400,53,1
144918,FG,TD-2400,41,0
144927,FG,TD-2400,20,1
144951,FG,TD-2400,37,0
144964,XP,OP-0200,20,1
144979,FG,OP-0200,35,0
144988,FG,TD-2400,50,0
144999,FG,TD-2400,39,1
145010,FG,MS-5200,45,0
145019,FG,JE-0200,28,1
145044,FG,MS-5200,25,1
145057,FG,MS-5200,39,1
145076,FG,MS-5200,22,1
145092,FG,JE-0200,22,1
145129,XP,MS-5200,20,1
145150,FG,MS-5200,29,1
145157,XP,MS-5200,20,1
145221,XP,PE-0100,20,1
145244,FG,PE-0100,37,1
145246,XP,PE-0100,20,1
145273,XP,PE-0100,20,1
145297,FG,PE-0100,32,0
145337,XP,JB-7100,20,1
145349,XP,SG-1100,20,1
145373,XP,SG-1100,20,1
145384,XP,JB-7100,20,1
145400,FG,SG-1100,30,1
145409,FG,JB-7100,27,1
145426,XP,JB-7100,20,1
145446,FG,SG-1100,25,1
145466,FG,JB-7100,49,0
145471,XP,SG-1100,20,1
145527,FG,MV-0100,31,1
145538,XP,KB-2300,20,1
145552,XP,KB-2300,20,1
145561,XP,MV-0100,20,1
145570,XP,MV-0100,20,1
145577,XP,MV-0100,20,1
145599,FG,MV-0100,29,1
145614,XP,KB-2300,20,1
145628,FG,MV-0100,22,1
145653,FG,GA-0300,43,1
145670,XP,GA-0300,20,1
145681,FG,SM-0600,49,1
145697,XP,GA-0300,20,1
145710,XP,SM-0600,20,1
145724,FG,GA-0300,43,1
145742,XP,GA-0300,20,1
145787,FG,GA-0300,33,1
145801,XP,SM-0600,20,1
145811,FG,AE-0700,51,1
145819,XP,BC-2300,20,1
145851,FG,AE-0700,54,0
145860,FG,BC-2300,20,1
145866,XP,AE-0700,20,1
145878,FG,BC-2300,44,1
145886,FG,BC-2300,37,1
145907,XP,AE-0700,20,1
145958,XP,BC-2300,20,1
145986,FG,AV-0400,27,1
146041,FG,AV-0400,48,0
146054,FG,PD-0200,29,1
146081,FG,AV-0400,28,1
146121,FG,AV-0400,38,1
146155,FG,JK-0200,24,1
146174,XP,JK-0200,20,1
146187,XP,JC-0900,20,1
146206,XP,JC-0900,20,1
146214,FG,JC-0900,46,1
146227,FG,JK-0200,29,1
146277,XP,JK-0200,20,1
146288,FG,JC-0900,42,1
146301,FG,JK-0200,31,1
146314,FG,DB-3900,30,1
146324,XP,DA-0300,20,1
146330,XP,DB-3900,20,1
146344,XP,DA-0300,20,1
146374,FG,DB-3900,55,0
146404,XP,DB-3900,20,1
146416,FG,DA-0300,55,0
146426,XP,DA-0300,20,1
146439,FG,DA-0300,30,1
146465,XP,JW-3300,20,1
146474,FG,JW-3300,47,0
146488,XP,JR-1100,20,1
146509,XP,JW-3300,20,1
146517,XP,JR-1100,20,1
146532,FG,JW-3300,20,1
146551,FG,JW-3300,22,1
146558,XP,JR-1100,20,1
146569,XP,JW-3300,20,1
146648,FG,BC-3000,41,0
146663,FG,MG-1200,24,1
146678,XP,MG-1200,20,1
146708,FG,MG-1200,26,1
146725,FG,MG-1200,50,1
146751,FG,MG-1200,48,0
146788,XP,MA-0700,20,1
146801,FG,RL-0900,49,0
146808,XP,MA-0700,20,1
146824,XP,MA-0700,20,1
146835,FG,RL-0900,20,1
146847,XP,MA-0700,20,1
146906,XP,MA-0700,20,1
146916,FG,MA-0700,49,1
146932,XP,OM-0100,20,1
146942,FG,OM-0100,44,1
146953,FG,SC-0700,51,1
146966,XP,OM-0100,20,1
146995,XP,OM-0100,20,1
147049,XP,SC-0700,20,1
147069,FG,OM-0100,36,0
147101,XP,TD-2400,20,1
147119,XP,SG-1100,20,1
147128,XP,SG-1100,20,1
147149,FG,TD-2400,31,1
147181,XP,TD-2400,20,1
147205,FG,TD-2400,34,0
147246,FG,DA-0300,21,1
147267,XP,DA-0300,20,1
147282,XP,JF-0900,20,1
147303,FG,JF-0900,40,1
147312,FG,JF-0900,25,1
147328,FG,DA-0300,25,1
147348,FG,DA-0300,41,0
147357,XP,DA-0300,20,1
147380,FG,DA-0300,40,1
147386,FG,JF-0900,46,1
147415,XP,MS-5200,20,1
147448,FG,SM-0600,24,1
147491,FG,MS-5200,23,1
147512,XP,SM-0600,20,1
147521,FG,MS-5200,32,1
147532,FG,MS-5200,23,1
147557,XP,SM-0600,20,1
147589,FG,PE-0100,38,1
147601,FG,SC-0700,46,0
147614,XP,PE-0100,20,1
147663,FG,PE-0100,22,1
147688,XP,SC-0700,20,1
147708,XP,PE-0100,20,1
147731,XP,JH-0500,20,0
147774,XP,BC-3000,20,1
147820,XP,BC-3000,20,1
147844,XP,BC-3000,20,1
147881,FG,JH-0900,54,1
147891,FG,SJ-0300,55,0
147908,XP,JH-0900,20,1
147954,FG,SJ-0300,55,1
147963,XP,JH-0900,20,1
147980,XP,SJ-0300,20,1
147992,FG,JH-0900,42,1
148003,FG,SJ-0300,24,1
148011,FG,JH-0900,39,1
148044,XP,JK-0200,20,1
148112,XP,KB-2300,20,1
148127,FG,JK-0200,23,1
148139,XP,KB-2300,20,1
148202,XP,OM-0100,20,1
148215,FG,MV-0100,50,1
148235,FG,MV-0100,44,1
148247,FG,MV-0100,25,1
148260,XP,MV-0100,20,1
148266,XP,OM-0100,20,1
148293,XP,MV-0100,20,1
148312,FG,OM-0100,23,1
148339,XP,DB-3900,20,1
148365,FG,BC-2300,39,1
148373,XP,BC-2300,20,1
148399,FG,BC-2300,36,1
148415,XP,DB-3900,20,1
148430,XP,BC-2300,20,1
148458,XP,DB-3900,20,1
148481,XP,DB-3900,20,1
148493,FG,BC-2300,39,0
148512,FG,DB-3900,51,0
148520,FG,BC-2300,29,1
148522,XP,TP-1200,20,1
148532,FG,JW-3300,39,1
148544,XP,TP-1200,20,1
148577,FG,TP-1200,44,1
148592,XP,TP-1200,20,1
148604,FG,TP-1200,53,0
148611,XP,TP-1200,20,0
148644,XP,JW-3300,20,1
148682,FG,JB-7100,36,1
148718,FG,JR-1100,49,1
148734,FG,JB-7100,46,1
148771,FG,JB-7100,34,1
148785,FG,JR-1100,33,1
148800,XP,JB-7100,20,1
148809,XP,JR-1100,20,1
148816,XP,JB-7100,20,1
148828,FG,JR-1100,21,1
148889,XP,JC-0900,20,1
148918,FG,MG-1200,36,0
148953,XP,JC-0900,20,1
148975,XP,MG-1200,20,1
148984,FG,JC-0900,39,0
148992,XP,MG-1200,20,1
149001,FG,JC-0900,47,1
149014,FG,RL-1300,21,1
149022,XP,AE-0700,20,1
149030,FG,RL-1300,43,1
149052,XP,RL-1300,20,1
149075,XP,AE-0700,20,1
149085,XP,RL-1300,20,1
149100,FG,AE-0700,47,1
149116,FG,AE-0700,37,1
149128,XP,RL-1300,20,1
149147,FG,RL-1300,27,1
149161,XP,AE-0700,20,1
149176,XP,JE-0200,20,1
149188,FG,JE-0200,44,0
149190,XP,AV-0400,20,1
149218,FG,JE-0200,43,1
149227,FG,AV-0400,40,1
149247,XP,MK-1100,20,1
149250,FG,AV-0400,46,1
149273,XP,AV-0400,20,1
149284,XP,JE-0200,20,1
149297,FG,AV-0400,28,1
149337,XP,AV-0400,20,1
149355,XP,JK-0200,20,1
149375,FG,JK-0200,48,1
149405,XP,MG-1200,20,1
149438,FG,JK-0200,45,1
149450,XP,JK-0200,20,1
149471,XP,MG-1200,20,1
149485,XP,MG-1200,20,1
149493,FG,MG-1200,39,1
149501,XP,JK-0200,20,1
149524,XP,SG-1100,20,1
149530,FG,KB-2300,45,1
149552,XP,KB-2300,20,1
149568,XP,SG-1100,20,1
149578,FG,SG-1100,40,1
149595,XP,KB-2300,20,1
149606,XP,KB-2300,20,1
149617,XP,SG-1100,20,1
149633,FG,KB-2300,33,1
149647,XP,SG-1100,20,1
149668,FG,SG-1100,40,1
149711,XP,BC-3000,20,1
149723,FG,RL-0900,41,1
149753,FG,RL-0900,29,1
149761,FG,BC-3000,51,1
149875,FG,JH-0900,24,1
149890,FG,PE-0100,43,1
149900,FG,PE-0100,48,0
149911,FG,JH-0900,25,1
149937,XP,PE-0100,20,1
149948,FG,JH-0900,30,1
149961,FG,PE-0100,41,0
149988,FG,JH-0900,48,1
150007,XP,MV-0100,20,1
150032,XP,SM-0600,20,1
150046,FG,MV-0100,27,1
150057,FG,MV-0100,26,1
150077,XP,MV-0100,20,1
150095,XP,SM-0600,20,1
150124,XP,SM-0600,20,1
150131,FG,MV-0100,27,1
150152,XP,SM-0600,20,1
150169,FG,PD-0200,50,1
150182,XP,MA-0700,20,1
150193,XP,MA-0700,20,1
150205,XP,PD-0200,20,1
150214,XP,MA-0700,20,1
150224,XP,PD-0200,20,1
150229,FG,MA-0700,29,1
150246,FG,MA-0700,27,1
150263,XP,MA-0700,20,1
150276,FG,PD-0200,22,1
150309,XP,MA-0700,20,1
150326,XP,JF-0900,20,1
150372,XP,BC-2300,20,1
150423,XP,JF-0900,20,1
150432,XP,JF-0900,20,0
150474,XP,JF-0900,20,1
150491,XP,SJ-0300,20,1
150495,XP,DB-3900,20,1
150516,XP,SJ-0300,20,1
150545,FG,DB-3900,48,1
150557,XP,SJ-0300,20,1
150626,FG,SJ-0300,22,1
150653,FG,DB-3900,38,1
150675,FG,JR-1100,23,0
150711,XP,JR-1100,20,1
150729,FG,TD-2400,20,1
150740,XP,JR-1100,20,1
150745,XP,JR-1100,20,1
150759,XP,JR-1100,20,1
150768,XP,TD-2400,20,0
150830,XP,SC-0700,20,1
150843,XP,SC-0700,20,1
150855,XP,AE-0700,20,1
150870,XP,SC-0700,20,1
150886,XP,AE-0700,20,1
150900,XP,SC-0700,20,1
150934,XP,SC-0700,20,1
150940,XP,AE-0700,20,1
150955,XP,SC-0700,20,1
150969,XP,AE-0700,20,1
150996,XP,GA-0300,20,1
151021,XP,GA-0300,20,1
151062,XP,GA-0300,20,1
151087,XP,GA-0300,20,1
151122,FG,GA-0300,35,1
151138,XP,OM-0100,20,1
151148,FG,JH-0500,20,1
151155,XP,JB-7100,20,1
151177,XP,JB-7100,20,1
151202,XP,JH-0500,20,1
151211,FG,JB-7100,27,1
151221,XP,JH-0500,20,1
151239,FG,JH-0500,34,1
151251,FG,JB-7100,49,0
151269,FG,JB-7100,48,1
151290,XP,JH-0500,20,1
151309,XP,JW-3300,20,1
151317,XP,JW-3300,20,1
151327,FG,MS-5200,41,1
151349,FG,MS-5200,25,1
151371,XP,JW-3300,20,1
151384,XP,MS-5200,20,1
151407,FG,MS-5200,41,1
151436,FG,JW-3300,49,1
151448,FG,JW-3300,46,1
151457,FG,JW-3300,48,1
151469,FG,JW-3300,27,1
151542,FG,DA-0300,47,0
151556,XP,RL-1300,20,1
151569,FG,DA-0300,21,1
151582,FG,RL-1300,45,0
151604,XP,DA-0300,20,1
151612,XP,RL-1300,20,1
151632,XP,DA-0300,20,1
151678,FG,RL-0900,29,0
151691,FG,RL-0900,44,0
151705,FG,RL-0900,23,1
151730,FG,KB-2300,41,1
151744,FG,RL-0900,20,1
151776,FG,KB-2300,34,1
151808,FG,JH-0500,46,0
151827,FG,JK-0200,25,1
151851,FG,JH-0500,23,1
151866,FG,JK-0200,47,0
151875,XP,JK-0200,20,1
151897,FG,JK-0200,54,0
151910,XP,JH-0500,20,1
151925,FG,JK-0200,26,1
151931,XP,JH-0500,20,1
151940,XP,JK-0200,20,1
151985,FG,JW-3300,41,1
152000,XP,PE-0100,20,1
152016,XP,PE-0100,20,1
152021,FG,PE-0100,34,0
152059,XP,JW-3300,20,1
152074,XP,JW-3300,20,1
152087,FG,JW-3300,44,1
152092,XP,PE-0100,20,1
152118,FG,JW-3300,31,1
152182,FG,SG-1100,27,1
152198,FG,SG-1100,48,0
152206,FG,MA-0700,37,1
152215,FG,MA-0700,39,1
152227,XP,SG-1100,20,1
152234,FG,MA-0700,44,0
152246,XP,SG-1100,20,1
152266,XP,SG-1100,20,1
152282,XP,MA-0700,20,1
152304,FG,PD-0200,34,1
152317,XP,PD-0200,20,1
152336,FG,PD-0200,24,1
152352,XP,PD-0200,20,1
152363,FG,NR-0100,42,1
152382,FG,NR-0100,26,1
152389,XP,PD-0200,20,1
152400,XP,PD-0200,20,1
152412,XP,PD-0200,20,1
152424,FG,PD-0200,29,1
152456,XP,JE-0200,20,1
152475,FG,JE-0200,42,1
152500,FG,JE-0200,22,1
152506,XP,JE-0200,20,1
152522,FG,JE-0200,29,0
152532,XP,JE-0200,20,1
152563,XP,JE-0200,20,1
152575,FG,MK-1100,27,1
152618,FG,MV-0100,31,1
152624,XP,DB-3900,20,1
152632,XP,MV-0100,20,1
152660,XP,MV-0100,20,1
152671,FG,DB-3900,43,1
152682,XP,MV-0100,20,1
152689,XP,DB-3900,20,1
152698,XP,MV-0100,20,1
152700,XP,DB-3900,20,1
152710,XP,DB-3900,20,1
152719,XP,MV-0100,20,1
152804,FG,OM-0100,23,1
152810,FG,MS-5200,39,1
152865,FG,OM-0100,52,1
152889,FG,MS-5200,45,1
152906,FG,OM-0100,48,0
152930,FG,OM-0100,43,1
152953,XP,JF-0900,20,1
152968,FG,JF-0900,38,1
152984,XP,JF-0900,20,1
153002,FG,JC-0900,28,1
153020,FG,JF-0900,27,1
153044,XP,JC-0900,20,1
153070,XP,JC-0900,20,1
153101,FG,JC-0900,26,1
153111,FG,JF-0900,54,0
153114,FG,JC-0900,36,1
153118,XP,SJ-0300,20,1
153142,FG,AE-0700,39,0
153159,FG,AE-0700,35,1
153169,XP,SJ-0300,20,1
153197,FG,AE-0700,44,0
153207,XP,SJ-0300,20,1
153229,XP,AE-0700,20,1
153240,FG,SJ-0300,52,0
153273,XP,SJ-0300,20,1
153291,FG,MB-4600,30,1
153311,XP,DA-0300,20,1
153353,XP,DA-0300,20,1
153397,XP,DA-0300,20,1
153410,XP,MB-4600,20,1
153427,XP,DA-0300,20,1
153455,XP,JB-7100,20,1
153477,XP,JB-7100,20,1
153480,XP,JH-0900,20,1
153490,XP,JB-7100,20,1
153505,XP,JB-7100,20,1
153514,XP,JB-7100,20,1
153525,XP,JH-0900,20,1
153628,XP,RL-1300,20,1
153654,FG,RL-1300,31,1
153660,FG,MG-1200,24,1
153667,FG,RL-1300,33,1
153694,FG,MG-1200,47,1
153700,XP,MG-1200,20,1
153742,XP,RL-1300,20,1
153789,FG,GA-0300,33,1
153800,FG,SM-0600,44,0
153810,XP,GA-0300,20,1
153872,FG,GA-0300,48,0
153891,FG,SM-0600,39,1
153944,FG,AV-0400,23,1
153982,XP,AV-0400,20,0
154065,FG,AV-0400,26,1
154093,XP,TP-1200,20,1
154119,FG,TP-1200,32,1
154160,XP,JR-1100,20,1
154175,XP,TP-1200,20,1
154178,XP,TP-1200,20,1
154191,FG,TP-1200,22,1
154200,FG,JR-1100,45,0
154207,FG,TP-1200,44,1
154213,XP,JR-1100,20,1
154248,XP,JW-3300,20,1
154261,XP,JW-3300,20,1
154291,FG,NR-0100,22,1
154300,XP,NR-0100,20,1
154309,FG,JW-3300,29,1
154320,XP,JW-3300,20,1
154343,XP,NR-0100,20,1
154352,XP,NR-0100,20,1
154369,FG,NR-0100,27,1
154393,FG,JW-3300,24,1
154402,FG,JW-3300,49,1
154409,XP,JF-0900,20,1
154424,XP,JF-0900,20,1
154439,XP,JF-0900,20,1
154448,XP,GA-0300,20,1
154452,XP,GA-0300,20,1
154479,FG,GA-0300,44,0
154493,FG,JF-0900,40,1
154503,XP,GA-0300,20,1
154510,XP,GA-0300,20,1
154533,FG,GA-0300,22,1
154539,XP,GA-0300,20,1
154548,XP,JF-0900,20,1
154612,FG,JB-7100,45,1
154634,FG,MS-5200,21,1
154649,XP,JB-7100,20,1
154653,XP,JB-7100,20,1
154662,XP,MS-5200,20,1
154667,XP,JB-7100,20,1
154676,FG,JB-7100,46,1
154683,XP,MS-5200,20,1
154686,XP,JB-7100,20,1
154693,XP,MS-5200,20,1
154704,XP,JB-7100,20,1
154747,XP,MS-5200,20,1
154757,FG,MS-5200,40,1
154778,FG,MS-5200,42,1
154831,FG,MV-0100,24,1
154846,XP,RL-0900,20,1
154873,FG,RL-0900,48,0
154897,XP,RL-0900,20,1
154956,FG,PD-0200,27,1
154981,FG,PD-0200,31,1
155006,XP,JR-1100,20,1
155016,FG,JR-1100,45,0
155024,FG,JR-1100,23,1
155083,FG,JR-1100,46,1
155118,FG,BC-3000,24,1
155134,FG,JK-0200,44,1
155142,XP,BC-3000,20,1
155185,XP,JK-0200,20,1
155213,XP,BC-3000,20,1
155220,XP,JK-0200,20,1
155228,XP,BC-3000,20,1
155244,FG,BC-3000,49,0
155250,FG,JK-0200,52,0
155262,FG,BC-3000,44,0
155272,FG,JK-0200,34,1
155307,XP,JE-0200,20,1
155314,FG,PE-0100,33,1
155341,FG,JE-0200,40,0
155350,FG,PE-0100,23,1
155362,FG,PE-0100,54,1
155372,FG,JE-0200,25,1
155402,XP,PE-0100,20,1
155416,FG,PE-0100,47,1
155458,XP,RL-1300,20,1
155481,FG,TP-1200,28,0
155503,XP,RL-1300,20,1
155518,FG,TP-1200,24,1
155525,FG,RL-1300,38,1
155532,FG,RL-1300,49,0
155560,XP,TP-1200,20,1
155581,FG,RL-1300,37,1
155622,FG,KB-2300,19,1
155634,XP,AV-0400,20,1
155650,FG,AV-0400,21,1
155673,FG,AV-0400,38,0
155702,XP,KB-2300,20,1
155712,FG,AV-0400,32,1
155731,XP,KB-2300,20,1
155740,FG,KB-2300,31,1
155751,XP,AV-0400,20,1
155760,FG,AV-0400,37,0
155789,FG,AV-0400,28,1
155804,XP,MA-0700,20,1
155823,XP,MA-0700,20,1
155858,XP,SJ-0300,20,1
155868,XP,MA-0700,20,1
155881,XP,SJ-0300,20,1
155888,FG,MA-0700,43,1
155910,XP,SJ-0300,20,1
155941,FG,SJ-0300,41,1
155951,FG,MA-0700,35,1
155970,XP,AE-0700,20,1
156028,FG,JH-0900,43,0
156037,XP,JH-0900,20,1
156092,FG,AE-0700,24,1
156098,XP,AE-0700,20,1
156101,XP,AE-0700,20,1
156111,XP,JH-0900,20,1
156133,FG,DB-3900,36,1
156159,FG,SM-0600,36,0
156174,FG,SM-0600,23,1
156232,FG,DB-3900,35,1
156249,XP,SM-0600,20,1
156271,XP,DB-3900,20,1
156286,FG,DA-0300,36,1
156305,XP,DA-0300,20,1
156343,XP,DA-0300,20,1
156349,XP,JC-0900,20,1
156358,FG,DA-0300,41,1
156368,FG,DA-0300,42,1
156372,XP,JC-0900,20,1
156396,FG,JC-0900,45,0
156408,FG,DA-0300,33,1
156422,XP,DA-0300,20,1
156464,XP,SG-1100,20,1
156483,XP,SG-1100,20,1
156493,XP,SC-0700,20,1
156509,FG,SC-0700,48,1
156525,FG,SC-0700,26,1
156533,XP,SG-1100,20,1
156546,XP,SG-1100,20,1
156574,FG,SG-1100,37,1
156584,XP,SC-0700,20,1
156608,FG,SG-1100,47,1
156618,XP,SC-0700,20,1
156633,XP,OM-0100,20,1
156648,FG,JH-0500,28,1
156664,FG,JH-0500,31,1
156675,XP,JH-0500,20,1
156698,XP,JH-0500,20,1
156708,FG,OM-0100,51,1
156744,FG,JH-0500,22,1
156760,XP,OM-0100,20,1
156779,XP,OM-0100,20,1
156836,XP,MG-1200,20,1
156852,FG,MB-4600,30,1
156861,XP,MG-1200,20,1
156892,FG,MB-4600,30,1
156903,FG,MG-1200,21,1
156917,XP,MB-4600,20,1
156963,XP,OM-0100,20,1
156987,FG,OM-0100,33,1
156999,XP,BC-3000,20,1
157005,XP,OM-0100,20,1
157019,XP,BC-3000,20,1
157032,XP,OM-0100,20,0
157039,XP,OM-0100,20,1
157056,XP,OM-0100,20,1
157077,FG,OM-0100,42,1
157083,XP,BC-3000,20,1
157135,XP,JH-0900,20,1
157151,FG,JH-0900,42,1
157164,XP,RL-1300,20,1
157179,FG,JH-0900,28,1
157221,XP,RL-1300,20,1
157241,FG,JH-0900,49,1
157253,FG,JH-0900,46,1
157265,FG,JH-0900,32,1
157290,XP,MS-5200,20,1
157297,FG,TP-1200,48,1
157345,FG,TP-1200,40,1
157350,FG,MS-5200,28,1
157358,XP,MS-5200,20,1
157362,XP,MS-5200,20,1
157399,FG,MS-5200,47,1
157406,XP,MS-5200,20,1
157414,FG,MS-5200,41,1
157440,XP,MS-5200,20,1
157454,FG,JK-0200,20,1
157466,XP,DA-0300,20,1
157474,FG,JK-0200,32,0
157492,FG,JK-0200,38,0
157505,FG,DA-0300,35,1
157528,FG,JK-0200,49,0
157534,FG,DA-0300,48,1
157543,XP,JK-0200,20,1
157555,FG,DA-0300,38,1
157577,XP,JK-0200,20,0
157596,FG,DA-0300,29,1
157613,XP,PE-0100,20,1
157625,FG,NR-0100,32,1
157635,FG,PE-0100,44,0
157717,FG,PE-0100,43,0
157721,XP,PE-0100,20,1
157736,XP,PE-0100,20,1
157747,XP,PE-0100,20,1
157807,XP,JF-0900,20,1
157815,FG,KB-2300,40,1
157831,FG,JF-0900,49,0
